timestamp,date,status,attendance,home_team,away_team,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1567695600,2019-09-04,complete,N/A,Somalia,Zimbabwe,N/A,N/A,0,0,1.5,1,1,0,1,0,0,0,87,,-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.5,1.01,1.29,1.9,3.4,6.5,3.1,1.36,Muqdisho Stadium
1567771200,2019-09-04,complete,N/A,Comoros,Togo,N/A,N/A,0,0,0.5,1,1,1,2,1,0,1,49,34,-1,-1,1,0,2,0,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,2.95,2.2,1.56,2.7,5.45,10.75,2.3,1.57,Stade de Moroni
1567789200,2019-09-04,complete,N/A,Gambia,Angola,N/A,N/A,0,0,0,1.5,0,1,1,1,0,1,,32,6,3,2,0,2,0,2,0,0,2,11,9,3,4,8,5,-1,-1,43,57,1.28,1.25,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.75,3.05,1.69,3.15,6.5,13,2.5,1.49,Independence Stadium
1567864800,2019-09-04,complete,N/A,Botswana,Malawi,N/A,N/A,0,0,0.5,1.75,0,0,0,0,0,0,,,3,1,2,0,0,0,2,0,0,0,7,9,6,3,1,6,-1,-1,48,52,1.38,1.36,0,0,0,0,0,0,0,0,0,0,0,0,2.05,3.1,3.6,0,3.1,0,0,2.55,1.5,Kamuzu Stadium
1567947600,2019-09-04,complete,N/A,Lesotho,Ethiopia,N/A,N/A,1,1,1,1.25,1,1,2,0,0,0,56,50,-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2.1,2.9,3.75,1.57,2.87,6,15,2.37,1.53,Setsoto Stadium
1567947600,2019-09-04,complete,N/A,Tanzania,Burundi,N/A,N/A,1,1,1.5,1,1,1,2,2,1,1,29,45'2,12,7,1,0,3,0,1,0,0,3,10,3,4,2,6,1,-1,-1,50,50,1.89,0.95,2,100,100,0,0,0,0,0,100,100,7,3,1.95,3.05,4,1.57,2.7,5.5,13,2.37,1.53,N/A
1567958400,2019-09-04,complete,N/A,Equatorial Guinea,South Sudan,N/A,N/A,1,1,1.75,0.5,1,0,1,0,0,0,72,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,100,100,0,0,0,0,100,0,100,6,1,1.25,5.2,10.5,1.25,1.83,3.1,5.75,2.4,1.51,Nuevo Estadio de Malabo
1567960200,2019-09-04,complete,N/A,Sierra Leone,Liberia,N/A,N/A,0,3,1.5,0.75,1,0,1,0,0,0,55,,-1,-1,2,0,5,0,0,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,100,100,100,100,0,0,100,100,100,0,1,2.05,3.15,3.45,1.35,2.1,3.85,7.25,1.91,1.83,N/A
1568116800,2019-09-04,complete,N/A,Malawi,Botswana,N/A,N/A,1,1,1.75,0.5,1,0,1,0,0,0,81,,-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.95,3.1,4,0,2.7,0,0,2.38,1.57,Kamuzu Stadium
1568120400,2019-09-04,complete,N/A,Zimbabwe,Somalia,N/A,N/A,0,3,1,1.5,3,1,4,0,0,0,"77,86,90'2",85,9,2,1,0,0,0,0,1,0,0,13,5,7,2,6,3,-1,-1,54,46,0,0,1,0,0,0,0,0,0,0,0,100,0,1,1.14,5.8,29.25,1.2,1.6,2.37,0,3.5,1.28,Barbourfields Stadium
1568120400,2019-09-04,complete,N/A,Swaziland,Djibouti,N/A,N/A,0,3,0.5,1,0,0,0,0,0,0,,,-1,-1,1,0,4,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,100,100,100,0,0,0,100,100,100,0,1,0,0,0,0,0,0,0,0,0,N/A
1568124000,2019-09-04,complete,N/A,Mozambique,Mauritius,N/A,N/A,3,0,1.75,0,2,0,2,1,1,0,"6,77",,1,0,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,100,0,0,0,1,1.1,4.2,7,1.36,2.1,3.75,8,2.5,1.5,Estádio Nacional do Zimpeto
1568127600,2019-09-04,complete,N/A,Angola,Gambia,N/A,N/A,3,0,1.5,0,2,1,3,1,1,0,"41,68",65,-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,100,0,0,9,4,1.87,2.95,4.6,1.61,3.1,6,15,2.5,1.5,Estádio Nacional de OMBAKA
1568131200,2019-09-04,complete,N/A,Togo,Comoros,N/A,N/A,1,1,1,0.5,2,0,2,1,1,0,"10,71",,4,7,2,0,1,0,0,2,1,0,10,3,3,0,7,3,-1,-1,51,49,1.32,0.7,2,100,100,0,0,0,0,100,0,100,0,3,1.08,3.75,8,1.53,2.5,5.5,13,3.25,1.33,Stade de Kégué
1568131200,2019-09-04,complete,N/A,Rwanda,Seychelles,N/A,N/A,3,0,1.75,0,7,0,7,4,4,0,"16,27,29,34,51,57,79",,6,0,-1,-1,-1,-1,-1,-1,-1,-1,22,3,11,0,11,3,-1,-1,50,50,2.76,0.43,3,0,100,100,0,0,100,100,0,100,0,-2,1.11,8,16.75,1.2,1.57,2.5,4.5,5,1.16,Stade Régional de Nyamirambo
1568133000,2019-09-04,complete,N/A,Guinea-Bissau,São Tomé e Príncipe,N/A,N/A,3,0,2.5,0,2,1,3,1,0,1,"66,77",11,-1,-1,3,0,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,100,0,2,1.14,7.5,17,0,1.8,0,0,3.5,1.29,Estádio Nacional 24 de Setembro
1568134800,2019-09-04,complete,N/A,Namibia,Eritrea,N/A,N/A,3,0,2.5,0,2,0,2,1,1,0,"25,90'2",,-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,100,100,100,0,0,0,0,100,100,0,-2,1.2,6.5,9.5,1.3,1.85,3.25,6,3.75,1.25,Sam Nujoma Stadium
1568134800,2019-09-04,complete,N/A,Sudan,Chad,N/A,N/A,3,0,1,0.5,0,0,0,0,0,0,,,-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,100,100,100,100,0,0,100,100,100,0,1,1.53,3.7,6,1.4,2.25,4,9,2.37,1.53,Al-Merreikh Stadium
1630501200,2021-09-01,complete,N/A,Central African Republic,Cape Verde,N/A,1,0,0,2,0.5,1,1,2,1,0,1,53,36,1,8,2,0,1,0,1,1,1,0,6,14,2,6,4,8,-1,-1,32,68,0.89,2.05,0,0,0,0,0,0,0,0,0,0,0,0,4.45,3.05,1.74,1.54,2.55,4.75,9.75,2.4,1.45,Stade de la Réunification
1630512000,2021-09-01,complete,N/A,Senegal,Togo,N/A,1,0,2,3,1,2,0,2,0,0,0,"56,81",,6,1,1,0,1,0,0,1,0,1,18,4,8,2,10,2,-1,-1,62,38,2.09,0.59,1,25,50,0,0,0,0,50,0,50,4,2,1.03,6,14.5,1.19,1.57,2.45,4.3,2.5,1.5,N/A
1630512000,2021-09-01,complete,N/A,Guinea-Bissau,Guinea,N/A,1,3,0,2.5,1,1,1,2,1,0,1,46,7,2,5,0,0,2,0,0,0,2,0,6,9,4,3,2,6,-1,-1,49,51,1.03,1.36,1,25,25,25,0,0,0,25,25,50,0,2.5,4.75,2.9,1.83,1.49,2.5,4.3,8.75,2.2,1.62,Stade Olympique de Nouakchott
1630522800,2021-09-01,complete,N/A,Mali,Rwanda,N/A,1,0,3,2,1.75,1,0,1,1,1,0,19,,6,0,2,0,1,0,1,1,1,0,19,0,7,0,12,0,-1,-1,50,50,2.17,0.22,2.5,0,50,50,25,25,50,50,25,50,6,-1,1.17,3.6,4.25,1.53,2.6,4.75,10,2.63,1.44,Stade d'Agadir
1630522800,2021-09-01,complete,N/A,Egypt,Angola,N/A,1,0,3,2,1.5,1,0,1,1,1,0,5,,4,13,0,0,0,0,0,0,0,0,11,8,5,2,6,6,17,15,49,51,1.44,1.2,1,25,25,25,0,0,0,50,25,25,3,1,1.1,3.8,7,1.43,2.4,3.95,7.75,2.63,1.44,30 June Air Defence Stadium
1630522800,2021-09-01,complete,N/A,Libya,Gabon,N/A,1,0,0,3,0.5,2,1,3,2,1,1,"28,89",11,-1,-1,1,0,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,2.88,1.94,1.54,2.6,4.35,8.5,2.1,1.67,First Statement Stadium (Al-Hilal Stadium)
1630587600,2021-09-01,complete,N/A,Kenya,Uganda,N/A,1,0,0,1,1,0,0,0,0,0,0,,,2,3,2,0,3,0,0,2,1,2,12,5,3,3,9,2,-1,-1,53,47,1.39,0.92,0,0,0,0,0,0,0,0,0,0,0,0,2.35,2.5,3.45,1.53,2.9,4.35,8.5,2.25,1.57,Nyayo National Stadium
1630587600,2021-09-01,complete,N/A,DR Congo,Tanzania,N/A,1,0,1,1,1.5,1,1,2,2,1,1,23,36,-1,-1,1,0,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,50,50,0,0,0,25,25,25,25,7.5,1.5,1.57,3.6,6.5,1.45,2.47,4.1,8,2.63,1.44,Stade du TP Mazembe
1630598400,2021-09-01,complete,N/A,Niger,Burkina Faso,N/A,1,0,0,1.5,2,0,2,2,0,0,0,,"76,79",4,3,2,0,1,0,0,2,0,1,13,15,5,8,8,7,15,15,50,50,1.59,2.02,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3.3,1.61,1.5,2.45,4.6,9.5,2.4,1.45,Stade de Marrakech
1630598400,2021-09-01,complete,N/A,Namibia,Congo,N/A,1,3,0,2.5,0.5,1,1,2,1,1,0,24,57,5,3,1,0,2,0,0,1,0,2,14,8,5,4,9,4,-1,-1,48,52,1.85,1.41,1.25,25,50,25,0,0,0,25,25,50,0,0,2.65,2.65,2.7,1.59,2.55,4.55,9,2.15,1.57,N/A
1630598400,2021-09-01,complete,N/A,Madagascar,Benin,N/A,1,0,0,0,2,0,1,1,1,0,1,,22,7,3,0,0,1,0,0,0,0,1,6,5,2,2,4,3,-1,-1,50,50,0.98,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1.95,2.85,3.8,1.54,2.5,4.6,9.5,2.25,1.53,Stade Municipal de Mahamasina
1630609200,2021-09-01,complete,N/A,Algeria,Djibouti,N/A,1,0,2,2,1,8,0,8,4,4,0,"5,25,26,40,46,53,67,69",,10,0,1,0,0,1,1,0,1,0,22,0,14,0,8,0,12,9,67,33,3.04,0.08,0.75,25,25,25,0,0,0,25,25,25,0,2,1.04,17,61,1.03,1.12,1.29,1.61,0,0,Stade Mustapha Tchaker
1630609200,2021-09-01,complete,N/A,Morocco,Sudan,N/A,1,0,2,3,1,2,0,2,1,1,0,"10,53",,5,2,1,0,1,0,0,1,0,1,9,5,6,3,3,2,14,19,56,44,1.51,0.94,1,25,25,25,25,0,0,25,25,25,0,0,1.05,5.25,8,1.26,1.8,2.8,5.25,2.63,1.44,Stade Prince Moulay Abdallah
1630674000,2021-09-01,complete,N/A,Mozambique,Ivory Coast,N/A,1,3,0,1.75,2,0,0,0,0,0,0,,,4,5,-1,-1,-1,-1,-1,-1,-1,-1,4,12,0,5,4,7,-1,-1,44,56,0.53,1.61,0.75,0,25,0,0,0,0,50,0,25,1,1,6.17,3.61,1.6,1.25,2.1,4.8,9.75,2.65,1.38,Estádio Nacional do Zimpeto
1630674000,2021-09-01,complete,N/A,Zimbabwe,South Africa,N/A,1,1.5,0,1,2,0,0,0,0,0,0,,,6,4,3,0,1,0,0,3,0,1,8,5,0,5,8,0,18,13,46,54,0.94,1.04,1.25,25,25,25,25,0,0,0,25,50,9,1,3.23,2.72,2.26,1.46,2.52,4.5,9,2.25,1.54,National Sports Stadium
1630684800,2021-09-01,complete,N/A,Mauritania,Zambia,N/A,1,0,0,0,1.5,1,2,3,1,0,1,69,"10,57",8,0,0,0,2,0,0,0,1,1,2,3,2,3,0,0,-1,-1,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.6,2.55,1.59,2.6,4.65,9.25,2.15,1.57,Stade Olympique de Nouakchott
1630684800,2021-09-01,complete,N/A,Nigeria,Liberia,N/A,1,0,1.5,3,0.75,2,0,2,2,2,0,"22,44",,6,1,0,0,2,0,0,0,1,1,15,6,7,4,8,2,8,10,46,54,1.92,0.94,1.25,25,25,25,25,0,0,25,25,50,0,2.5,1.14,7.25,13,1.2,1.61,2.5,4.6,2.8,1.35,Teslim Balogun Stadium
1630695600,2021-09-01,complete,N/A,Tunisia,Equatorial Guinea,N/A,1,0,2,3,1.75,3,0,3,0,0,0,"54,78,82",,8,2,3,0,3,0,1,2,2,1,10,0,5,0,5,0,24,12,59,41,1.63,0.46,0.75,25,25,0,0,0,0,25,0,50,5,0,1.04,5,12,1.31,2,3.15,6.5,3,1.36,Stade Olympique de Radès
1630695600,2021-09-01,complete,N/A,Cameroon,Malawi,N/A,1,0,2,1.5,1.75,2,0,2,2,2,0,"9,23",,4,5,2,0,3,0,0,2,2,1,9,12,5,4,4,8,-1,-1,51,49,1.15,1.33,0.25,0,0,0,0,0,0,0,0,25,1,0.5,1.05,5.25,11,1.34,2.08,3.4,7,3.25,1.33,Stade Omnisport Ahmadou Ahidjo
1630695600,2021-09-01,complete,N/A,Ghana,Ethiopia,N/A,1,0,1,1.5,1.25,1,0,1,1,1,0,35,,2,2,1,0,2,0,0,1,1,1,2,0,2,0,0,0,0,2,49,51,0.28,0.07,0.5,25,25,0,0,0,0,0,25,25,10,1,1.03,5.5,16.5,1.24,1.75,2.7,5,3,1.36,Cape Coast Sports Stadium
1630846800,2021-09-01,complete,N/A,Rwanda,Kenya,N/A,2,2,1,1.75,1,1,1,2,2,1,1,20,9,5,3,2,0,1,0,1,1,0,1,10,6,3,2,7,4,-1,-1,54,46,1.42,0.95,1.84,0,34,34,17,17,34,50,17,34,5,1.67,2.6,2.55,2.85,1.65,2.7,4.9,10.25,2.3,1.51,Stade Régional de Nyamirambo
1630857600,2021-09-01,complete,N/A,Togo,Namibia,N/A,2,1.33,2.33,1,2.5,0,1,1,0,0,0,,53,10,2,2,0,3,0,1,1,1,2,8,7,0,2,8,5,-1,-1,58,42,1.12,1.06,2.17,50,100,17,0,0,0,67,33,100,7.5,2,2.5,3,3,1.47,2.56,5.25,11,2.5,1.5,Stade de Kégué
1630868400,2021-09-01,complete,N/A,Gabon,Egypt,N/A,2,0,3,0.5,2,1,1,2,0,0,0,73,90,3,3,0,0,3,1,0,0,1,3,17,8,3,3,14,5,12,21,56,44,1.73,1.08,2,50,50,50,0,0,50,100,0,50,4,2,4.5,3.15,1.71,1.56,2.55,4.7,9.75,2.5,1.43,N/A
1630933200,2021-09-01,complete,N/A,Djibouti,Niger,N/A,2,1.33,0,1,1.5,2,4,6,1,1,0,"32,90'1","49,56,64,68",-1,-1,1,0,2,1,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.84,17,84,34,17,17,17,34,84,84,4,4,0,0,0,0,0,0,0,0,0,Stade Prince Moulay Abdallah
1630933200,2021-09-01,complete,N/A,Uganda,Mali,N/A,2,1,3,1,2,0,0,0,0,0,0,,,4,4,2,1,0,0,1,2,0,0,3,9,3,0,0,9,-1,-1,37,63,0.49,0.75,0.5,0,0,0,0,0,0,50,0,0,9,5,3.05,2.5,2.45,1.71,2.9,5.25,11,2.4,1.47,St. Mary's Stadium
1630933200,2021-09-01,complete,N/A,Benin,DR Congo,N/A,2,3,1,2,1,1,1,2,2,1,1,33,11,6,2,1,0,2,0,0,1,0,2,11,3,7,2,4,1,-1,-1,50,50,1.57,0.62,1.5,50,50,0,0,0,50,100,0,0,3,2,2.15,2.7,3.4,1.59,2.6,4.65,9.5,2.25,1.53,Stade de l'Amitié
1630944000,2021-09-01,complete,N/A,Central African Republic,Liberia,N/A,2,1,1,2,0.75,1,0,1,0,0,0,86,,4,8,1,0,2,0,0,1,1,1,13,10,8,4,5,6,-1,-1,62,38,1.85,1.57,2.17,67,84,17,17,0,17,84,17,84,2,4.33,2.5,2.5,3,1.69,2.75,5,10.5,2.3,1.5,Stade de la Réunification
1630944000,2021-09-01,complete,N/A,South Africa,Ghana,N/A,2,1,3,2,1.5,1,0,1,0,0,0,83,,4,0,3,0,1,0,1,2,1,0,8,3,2,0,6,3,15,12,53,47,1.04,0.46,0.5,0,0,0,0,0,0,50,0,0,6,2,2.5,2.65,2.9,1.67,2.7,5,10.25,2.3,1.5,N/A
1630944000,2021-09-01,suspended,N/A,Guinea,Morocco,N/A,2,1,3,1,3,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,50,100,0,0,0,0,100,0,100,10,3,2.65,3.3,1.45,1.44,2.25,3.9,7.5,2,1.73,N/A
1630954800,2021-09-01,complete,N/A,Ivory Coast,Cameroon,N/A,2,1,3,2,1.5,2,1,3,2,2,0,"20,29",61,0,2,2,0,2,0,0,2,1,1,5,5,4,4,1,1,12,18,49,51,0.94,1.07,1,0,50,0,0,0,50,50,0,0,9,1,2.15,2.8,3.25,1.62,2.6,4.85,9.75,2.35,1.49,Stade Robert Champroux
1631019600,2021-09-01,complete,N/A,Zambia,Tunisia,N/A,2,3,3,1.5,3,0,2,2,1,0,1,,"8,90'2",6,2,2,0,4,0,2,0,0,4,12,6,5,3,7,3,-1,-1,31,69,1.64,0.9,3,50,100,100,0,0,0,50,100,100,8,5,3.65,2.8,2,1.59,2.65,4.85,9.75,2.35,1.49,Levy Mwanawasa Stadium
1631019600,2021-09-01,complete,N/A,Malawi,Mozambique,N/A,2,1.33,2.33,1.75,1.75,1,0,1,1,1,0,10,,5,4,1,0,0,0,0,1,0,0,10,3,2,0,8,3,-1,-1,39,61,1.08,0.4,1,0,33,0,0,0,17,50,0,33,5.5,1.66,3.05,2.4,2.6,1.77,2.95,5.5,11,2.35,1.48,N/A
1631019600,2021-09-01,complete,N/A,Ethiopia,Zimbabwe,N/A,2,0.67,1.33,1.25,1,1,0,1,0,0,0,90'4,,10,1,0,0,3,0,0,0,0,3,14,8,5,3,9,5,-1,-1,69,31,1.7,0.93,1.34,33,33,17,17,0,0,17,33,50,13.5,3,2.4,2.55,3.1,1.71,2.9,5.5,11,2.4,1.45,Bahir Dar Stadium
1631019600,2021-09-01,complete,N/A,Tanzania,Madagascar,N/A,2,1,0,1.5,0,3,2,5,4,2,2,"3,26,53","36,45'2",1,5,2,0,1,0,2,0,1,0,6,4,4,3,2,1,-1,-1,50,50,1.15,1.12,1.5,50,50,0,0,0,34,84,17,17,14.5,1.67,2.1,2.8,3.5,1.69,2.8,5.25,11,2.5,1.43,Benjamin Mkapa National Stadium
1631030400,2021-09-01,complete,N/A,Equatorial Guinea,Mauritania,N/A,2,1.33,0,1.75,0,1,0,1,0,0,0,59,,-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.5,67,84,67,0,0,0,67,67,100,11.5,1,1.62,3,2.2,1.59,3.4,4.6,9,2.5,1.5,Nuevo Estadio de Malabo
1631030400,2021-09-01,complete,N/A,Cape Verde,Nigeria,N/A,2,1,3,0.5,3,1,2,3,2,1,1,20,"30,76",4,7,0,0,2,0,0,0,0,2,7,10,3,8,4,2,12,12,51,49,1.01,1.7,2,50,100,0,0,0,50,100,0,50,14,1,2.25,3,1.58,1.57,2.88,4.6,9.25,2.38,1.53,N/A
1631030400,2021-09-01,complete,N/A,Congo,Senegal,N/A,2,1,3,0.5,3,1,3,4,2,1,1,45'2,"27,82,87",-1,-1,4,0,3,0,1,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,50,100,0,0,0,0,50,50,100,9,3,4.2,3.4,1.2,1.5,2.6,4.4,9,2.63,1.44,Stade Alphonse Massamba-Débat
1631041200,2021-09-01,complete,N/A,Burkina Faso,Algeria,N/A,2,3,3,2,2,1,1,2,1,0,1,64,18,5,4,2,0,1,0,1,1,1,0,5,12,4,5,1,7,-1,-1,41,59,0.95,1.59,5,0,100,50,50,50,50,50,100,100,13,2,4.5,3.4,1.18,1.43,2.4,4.15,8.75,2.5,1.5,Stade de Marrakech
1631041200,2021-09-01,complete,N/A,Angola,Libya,N/A,2,2,3,1.5,3,0,1,1,1,0,1,,43,9,1,1,0,2,0,0,1,1,1,13,4,3,2,10,2,-1,-1,73,27,1.55,0.55,2.34,67,67,67,0,0,50,100,17,67,8,1.67,2.05,2.85,3.55,1.65,2.7,5,10.25,2.4,1.47,Estádio 11 de Novembro
1631041200,2021-09-01,complete,N/A,Sudan,Guinea-Bissau,N/A,2,1.33,2.33,1,2.5,2,4,6,3,0,3,"55,90'2","8,11,39,82",-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,50,67,33,17,0,0,67,33,84,4,2,1.45,3.1,2.65,1.56,2.88,4.5,8.75,2.2,1.62,N/A
