timestamp,date,status,attendance,home_team,away_team,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1567692000,2019-09-05,complete,17800,Tajikistan,Kyrgyzstan,Adham Mohammad Tumah Makhadmeh,1,0,0,1.63,1.25,1,0,1,1,1,0,41,,4,3,0,0,3,0,0,0,2,1,17,10,9,3,8,7,-1,-1,52,48,2.02,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.2,3.1,1.4,2.25,4.25,8.25,1.95,1.8,Respublikanskiy Stadion im. M.V. Frunze
1567692000,2019-09-05,complete,1120,Sri Lanka,Turkmenistan,N/A,1,1.5,0,0.38,1.5,0,2,2,1,0,1,,"8,53",2,3,1,0,1,0,1,0,0,1,4,15,3,10,1,5,11,23,45,55,0.73,2.29,1,0,25,25,0,0,0,0,0,25,6,-0.5,14.5,6,1.21,1.21,1.69,2.75,5,2.5,1.49,Sugathadasa Stadium
1567701000,2019-09-05,complete,N/A,Bahrain,Iraq,N/A,1,0,0,1.88,1.8,1,1,2,1,1,0,9,86,3,11,3,0,4,0,0,3,1,3,8,12,5,2,3,10,15,13,35,65,1.12,1.48,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1,2.45,1.54,2.65,5.4,11,2.2,1.61,N/A
1567701000,2019-09-05,complete,10950,Qatar,Afghanistan,Aziz Asymov,1,0,0,2.75,0.75,6,0,6,4,4,0,"4,10,13,34,51,67",,7,1,1,0,0,0,1,0,0,0,25,3,13,0,12,3,9,9,59,41,3.43,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9.5,20.5,1.08,1.32,1.83,2.85,2.35,1.54,Khalifa International Stadium
1567702800,2019-09-05,complete,7500,Kuwait,Nepal,Dae-Yong Kim,1,0,0,1.75,0.75,7,0,7,2,2,0,"6,13,50,59,67,90'4,90'7",,5,1,0,0,0,0,0,0,0,0,29,5,16,3,13,2,6,7,67,33,3.58,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1.12,8.5,19.5,1.17,1.57,2.45,4.3,3.5,1.27,Jaber Al-Ahmad International Stadium
1568093400,2019-09-05,complete,N/A,Guam,Philippines,N/A,2,1,0,0.3,1.38,1,4,5,2,0,2,67,"7,12,71,82",-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4.67,50,67,67,67,67,67,100,67,67,5.5,3.67,8.25,4.8,1.36,1.32,2,3.5,6.8,2.45,1.5,N/A
1568106000,2019-09-05,complete,3455,Mongolia,Tajikistan,N/A,2,2,3,0.9,1.63,0,1,1,0,0,0,,81,0,6,3,0,3,1,0,3,0,4,12,14,5,5,7,9,-1,-1,44,56,1.39,1.51,1.5,17,34,17,0,0,17,100,0,34,10,1,10.25,6,1.25,1.18,1.59,2.45,4.35,2.05,1.71,N/A
1568113800,2019-09-05,complete,4780,Taiwan,Nepal,Yaqoob Said Abdullah Abdul Baki,2,0,0,0,0.75,0,2,2,1,0,1,,"4,62",4,2,0,0,1,0,0,0,0,1,11,10,3,6,8,4,-1,-1,66,34,1.81,1.57,5,50,100,100,50,50,100,100,50,100,2,0,1.62,4.05,5.05,1.26,1.83,3.1,5.8,1.83,1.87,Taipei Municipal Stadium
1568115000,2019-09-05,complete,45000,Cambodia,Bahrain,N/A,2,2.33,1,0.7,1.88,0,1,1,0,0,0,,78,2,7,1,0,0,0,0,1,0,0,3,17,2,7,1,10,10,9,43,57,0.66,2.25,2.17,84,100,17,0,0,17,84,34,84,7.33,4.67,15.25,9.25,1.12,1.14,1.49,2.25,3.8,2.7,1.41,N/A
1568115900,2019-09-05,complete,6011,Singapore,Palestine,N/A,2,1,3,0.88,1.25,2,1,3,3,2,1,"3,38",13,5,6,3,0,3,0,0,3,0,3,9,15,5,6,4,9,-1,-1,52,48,1.58,2.03,3,50,100,50,50,0,50,50,50,100,5,3,4,3.4,1.91,1.33,2,3.6,7,1.87,1.87,Jalan Besar Stadium
1568116800,2019-09-05,complete,13942,Hong Kong,Iran,Yudai Yamamoto,2,1,0,0.63,2.4,0,2,2,1,0,1,,"23,54",1,12,4,0,0,0,1,3,0,0,2,24,2,7,0,17,-1,-1,29,71,0.41,2.65,1,50,50,0,0,0,50,50,0,0,5,1,27.5,10.75,1.07,1.11,1.38,1.95,3.2,3.35,1.29,Hong Kong Football Club Stadium
1568118000,2019-09-05,complete,25500,Myanmar,Japan,N/A,2,0,0,0.75,2.7,0,2,2,2,0,2,,"16,26",0,14,1,0,0,0,1,0,0,0,3,30,2,13,1,17,11,13,24,76,0.53,3.72,0.5,0,0,0,0,0,0,50,0,0,4,2,37.5,13,1.04,1.04,1.19,1.51,2.15,2.35,1.54,Thuwanna YTC Stadium
1568118600,2019-09-05,complete,11619,Indonesia,Thailand,Ning Ma,2,0,1,0.13,1.13,0,3,3,0,0,0,,"55,63,71",4,6,0,0,2,0,0,0,0,2,10,15,4,8,6,7,14,15,50,50,1.39,2.04,2.5,50,50,50,50,50,50,50,50,50,8,1,4.2,3.45,1.87,1.25,1.8,3.05,5.7,1.71,2.05,Patriot Chandrabhaga Stadium
1568119500,2019-09-05,complete,43200,Malaysia,United Arab Emirates,Hiroyuki Kimura,2,3,0,1.8,2,1,2,3,2,1,1,1,"43,75",5,3,2,0,3,0,1,1,1,2,13,7,7,4,6,3,15,14,60,40,1.97,1.04,3.17,50,50,50,50,50,50,50,50,50,7.33,1.67,6.05,4.6,1.47,1.2,1.65,2.65,4.75,1.8,1.95,Stadium Nasional Bukit Jalil
1568124000,2019-09-05,complete,5000,Afghanistan,Bangladesh,Lei Zhang,2,0,2,0.75,0.6,1,0,1,1,1,0,27,,4,0,1,0,2,0,0,1,1,1,12,2,6,2,6,0,15,17,65,35,1.92,0.59,3.25,0,50,50,50,50,50,50,50,75,5,3.5,1.5,4.25,6.15,1.24,1.77,2.95,5.55,1.91,1.83,Respublikanskiy Stadion im. M.V. Frunze
1568124000,2019-09-05,complete,26000,Turkmenistan,South Korea,N/A,2,3,0,1.5,2.5,0,2,2,1,0,1,,"13,78",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,50,0,0,0,0,50,0,50,3,1,11,7,1.2,1.19,1.62,2.55,4.55,2.45,1.49,Saparmyrat Türkmenbaşy Adyndaky Olimpiýa Stadiony
1568124000,2019-09-05,canceled,1258,Sri Lanka,North Korea,N/A,2,1,0,0.38,0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,34,17,0,0,0,17,0,34,4,0,29.75,11,1.06,1.08,1.32,1.83,2.85,3.6,1.25,Sugathadasa Stadium
1568127600,2019-09-05,complete,3700,Maldives,China PR,Turki Al Khudair,2,3,0,0.88,1.9,0,5,5,2,0,2,,"34,45,65,83,90'2",3,8,4,1,3,0,2,3,1,2,7,21,4,11,3,10,14,11,50,50,0.97,2.7,0.5,0,0,0,0,0,0,50,0,0,6,1,29.5,11,1.06,1.11,1.39,2,3.25,3.7,1.24,Rasmee Dhandu Stadium
1568129400,2019-09-05,complete,11852,Kuwait,Australia,Muhammad Taqi Aljaafari bin Jahari,2,3,0,1.75,3,0,3,3,3,0,3,,"7,30,38",4,3,1,0,2,0,0,1,1,1,8,14,3,8,5,6,13,25,42,58,0.93,1.73,3.5,0,50,50,50,50,50,50,50,50,5,0,6.05,4.05,1.53,1.33,2.05,3.65,7,2.15,1.65,Al Kuwait Sports Club Stadium
1568131200,2019-09-05,complete,3100,Yemen,Saudi Arabia,Sivakorn Pu-udom,2,1,0,0.63,2.6,2,2,4,3,2,1,"8,37","23,48",3,5,2,0,0,0,0,2,0,0,9,16,3,7,6,9,13,11,28,72,1.18,2.37,2,50,50,50,50,0,50,50,0,50,0,2,11.75,5.1,1.28,1.25,1.8,3.05,5.7,2.4,1.51,Stād al-Bahrayn al-Watanī (Bahrain National Stadium)
1568133000,2019-09-05,complete,12020,Qatar,India,Muhammad Nazmi bin Nasaruddin,2,3,0,2.75,0.88,0,0,0,0,0,0,,,15,1,1,0,2,0,0,1,1,1,33,4,12,0,21,4,7,8,63,37,3.9,0.57,4.5,50,100,100,50,50,50,100,100,100,9,3,1.05,12.25,36.25,1.06,1.26,1.69,2.5,3.05,1.34,Khalifa International Stadium
1570698000,2019-10-05,complete,18563,Australia,Nepal,Thoriq M Alkatiri,3,3,1.5,3,0.75,5,0,5,3,3,0,"6,19,23,59,90",,7,1,0,0,1,0,0,0,0,1,34,3,10,2,24,1,8,14,74,26,3.57,0.38,3.75,0,100,75,25,25,75,100,25,50,4.5,2.5,1.01,16.25,38,1,1.03,1.14,1.36,0,0,N/A
1570703700,2019-10-05,complete,43122,Japan,Mongolia,Sang-Hyeop Chae,3,3,1.5,2.7,0.9,6,0,6,4,4,0,"22,29,33,40,57,82",,17,0,0,0,0,0,0,0,0,0,36,0,16,0,20,0,8,11,72,28,4.36,0.12,1.88,13,75,13,0,0,63,88,0,38,18,1.5,1.01,18.5,30.75,1.02,1.02,1.06,1.17,5,1.16,Saitama Stadium 2002
1570705200,2019-10-05,complete,23225,South Korea,Sri Lanka,Hassan Akrami,3,3,1,2.5,0.38,8,0,8,5,5,0,"10,17,20,30,45'5,54,64,76",,9,0,1,0,2,0,0,1,2,0,31,2,14,2,17,0,8,8,78,22,3.56,0.32,2,0,84,17,0,0,0,67,0,84,4,1,1,26,41,1.01,1.01,1.05,1.13,4,1.22,N/A
1570708800,2019-10-05,complete,N/A,China PR,Guam,N/A,3,3,0.75,1.9,0.3,7,0,7,6,6,0,"6,17,19,24,31,45'1,75",,12,0,0,0,2,0,0,0,1,1,29,4,13,2,16,2,7,4,70,30,3.58,0.57,4,13,75,75,75,75,75,100,75,75,13.5,5.25,1.01,16.5,37.5,1,1.01,1.09,1.25,5,1.16,Tianhe Stadium
1570708800,2019-10-05,complete,28571,Uzbekistan,Yemen,N/A,3,0,1,1.88,0.63,5,0,5,2,2,0,"3,33,53,72,90'1",,7,0,1,0,1,0,0,1,0,1,17,5,11,2,6,3,16,14,67,33,2.37,0.69,3,50,100,50,50,0,50,50,50,100,6.5,3,1.12,7.25,18.25,1.18,1.61,2.5,4.45,2.55,1.47,Paxtakor Markaziy Stadion
1570712400,2019-10-05,complete,24570,Bangladesh,Qatar,Bijan Heydari,3,1.33,2,0.6,2.75,0,2,2,1,0,1,,"28,90'2",8,6,0,0,0,0,0,0,0,0,9,15,3,3,6,12,12,5,38,62,1.15,1.78,1.84,0,25,25,25,25,25,42,25,42,13.67,4,40,15.5,1.01,1.01,1.13,1.38,1.87,2.8,1.38,Bangabandhu National Stadium
1570712400,2019-10-05,complete,N/A,Vietnam,Malaysia,N/A,3,1,2.25,1.7,1.8,1,0,1,1,1,0,40,,3,6,3,0,2,0,1,2,1,1,5,2,4,0,1,2,-1,-1,47,53,0.76,0.34,2.75,50,50,50,38,38,50,50,38,50,8.75,1.75,1.57,3.65,5.65,1.4,2.25,4.25,8.25,2.2,1.61,N/A
1570714200,2019-10-05,complete,15823,Iran,Cambodia,Pranjal Banerji,3,3,1.75,2.4,0.7,14,0,14,7,7,0,"5,60,65,67,85,88,11,18,22,35,40,44,48,54",,9,0,1,0,0,0,0,1,0,0,42,3,23,2,19,1,15,7,59,41,5.04,0.5,2,25,88,13,0,0,13,75,25,88,15.75,1.5,1.01,16.25,43.75,1,1.05,1.19,1.48,3.35,1.29,Azadi Stadium
1570716000,2019-10-05,complete,5500,Syria,Maldives,Muhammad Nazmi bin Nasaruddin,3,3,1.5,2.2,0.88,2,1,3,1,1,0,"26,60",70,11,1,0,1,1,0,0,1,0,1,25,6,8,3,17,3,12,8,62,38,2.76,0.86,5,50,75,75,75,75,75,100,75,75,4.5,4,1.06,9.75,26,1.04,1.21,1.57,2.3,2.35,1.53,Aleppo International Stadium
1570717800,2019-10-05,complete,13000,Kyrgyzstan,Myanmar,N/A,3,0,0,1.25,0.75,7,0,7,5,5,0,"5,10,18,25,45,71,87",,8,2,1,0,1,0,0,1,1,0,18,6,10,4,8,2,-1,-1,50,50,2.2,0.79,1.25,0,25,0,0,0,25,100,0,0,5,4.5,1.32,4.85,8.25,1.23,1.77,2.9,5.4,2.3,1.56,Stadion im. Dolena Omurzakova
1570719600,2019-10-05,complete,10000,Oman,Afghanistan,N/A,3,3,1.5,2.1,0.75,3,0,3,2,2,0,"27,38,61",,6,3,0,0,1,0,0,0,0,1,17,3,6,0,11,3,4,11,65,35,2.11,0.38,3.25,50,75,75,25,25,25,100,75,75,10.5,1.5,1.05,10.25,27.75,1.09,1.33,1.87,2.95,3,1.34,Al-Seeb Stadium
1570723200,2019-10-05,complete,10720,Jordan,Kuwait,Ryuji Sato,3,3,1.5,1.75,1.75,0,0,0,0,0,0,,,6,1,1,0,1,0,1,0,1,0,8,5,5,0,3,5,15,12,50,50,1.35,0.63,4,50,100,100,25,25,100,100,25,75,13.5,0.5,1.67,3.45,5.1,1.41,2.25,4.3,8.25,2.15,1.62,Amman International Stadium
1570723200,2019-10-05,complete,N/A,Iraq,Hong Kong,N/A,3,1,0.5,1.8,0.63,2,0,2,1,1,0,"38,79",,6,5,2,0,1,0,0,2,1,0,16,3,4,2,12,1,13,14,50,50,1.87,0.6,2,75,100,0,0,0,25,100,0,75,14,6.5,1.05,10.5,27.25,1.1,1.37,1.95,3.1,4.05,1.21,N/A
1570723200,2019-10-05,complete,6678,United Arab Emirates,Indonesia,Adham Mohammad Tumah Makhadmeh,3,3,0,2,0.13,5,0,5,1,1,0,"41,51,63,72,90'3",,7,3,2,0,1,0,1,1,0,1,17,3,8,2,9,1,10,8,61,39,2.11,0.65,3.5,75,100,100,25,25,75,75,50,100,7,3,1.06,9.75,25.75,1.09,1.35,1.91,3,2.65,1.43,Sheikh Zayed Sports City
1570723200,2019-10-05,complete,7820,Lebanon,Turkmenistan,Takuto Okabe,3,0,1.5,1.38,1.5,2,1,3,1,1,0,"5,64",62,7,5,2,0,0,0,0,2,0,0,6,12,4,8,2,4,10,20,56,44,1.12,1.78,1,0,50,0,0,0,0,50,0,50,3,0.5,1.62,3.45,5.6,1.31,2,3.5,6.7,1.95,1.77,Camille Chamoun Sports City Stadium
1570726800,2019-10-05,complete,14560,Saudi Arabia,Singapore,Hee-Gon Kim,3,1,2,2.6,0.88,3,0,3,1,1,0,"28,61,67",,9,1,1,0,1,0,0,1,0,1,22,5,8,5,14,0,15,10,72,28,2.59,0.86,3.75,100,100,100,75,0,100,100,0,75,9,2,1.08,9.5,18,1.1,1.38,2,3.2,2.9,1.36,King Abdullah International Stadium
1571126400,2019-10-05,complete,2182,Mongolia,Kyrgyzstan,N/A,4,1.2,1.5,0.9,1.25,1,2,3,2,0,2,57,"14,42",3,7,1,0,1,0,1,0,0,1,2,5,2,4,0,1,-1,-1,37,63,0.3,0.71,3.3,10,55,45,35,35,45,90,35,65,8.5,3.2,10.5,7.5,1.16,1.14,1.51,2.3,3.9,2.5,1.49,N/A
1571128200,2019-10-05,canceled,100,North Korea,South Korea,Abdulrahman Ibrahim Al Jassim,4,0,3,0,2.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.5,0,50,25,25,25,25,50,25,50,9,1,6.55,3.55,1.53,1.4,2.25,4.2,8,2.3,1.57,N/A
1571139000,2019-10-05,complete,48258,Cambodia,Iraq,N/A,4,1.4,2,0.7,1.8,0,4,4,2,0,2,,"22,41,57,62",1,6,1,0,0,0,0,1,0,0,6,30,4,17,2,13,6,11,43,57,0.9,3.74,3.2,45,90,20,10,10,20,80,30,90,11.5,4.2,37.75,11.75,1.02,1.04,1.22,1.59,2.3,2.7,1.43,N/A
1571139000,2019-10-05,complete,8237,Indonesia,Vietnam,Turki Al Khudair,4,0,2,0.13,1.7,1,3,4,1,0,1,84,"26,54,61",5,6,3,0,0,0,2,1,0,0,8,16,3,7,5,9,20,7,50,50,1.18,2.02,2.42,17,50,50,34,34,17,59,50,50,6.17,1.83,5.6,3.65,1.57,1.33,2,3.65,6.95,2.05,1.71,Patriot Chandrabhaga Stadium
1571139600,2019-10-05,complete,3251,Taiwan,Australia,Mongkolchai Pechsri,4,0,3,0,3,1,7,8,5,1,4,21,"12,19,34,37,73,84,89",2,9,0,0,1,0,0,0,1,0,7,16,2,10,5,6,7,10,27,73,0.81,2.46,3.25,25,100,75,25,25,75,100,25,75,7.5,1,41,16.75,1.01,1.01,1.09,1.27,1.65,3.5,1.26,Kaohsiung National Stadium
